"site_id","datetime","variable","observation"
"konz",2019-05-29,"nee",-10.1266342293909
"konz",2019-05-29,"temp",17.8966604166667
"konz",2019-05-29,"vpd",0.458071250357674
"konz",2019-05-29,"sw",243.54875
"konz",2019-05-30,"nee",-7.21085625712294
"konz",2019-05-30,"temp",17.01888125
"konz",2019-05-30,"vpd",0.707612027424261
"konz",2019-05-30,"sw",335.06875
"konz",2019-05-31,"nee",-9.12113420345094
"konz",2019-05-31,"temp",20.83285625
"konz",2019-05-31,"vpd",1.05691709270847
"konz",2019-05-31,"sw",273.10125
"konz",2019-06-01,"nee",-6.75162780271267
"konz",2019-06-01,"temp",23.28008125
"konz",2019-06-01,"vpd",1.17511492705367
